clip,spk,noise_floor_before,snr_before,centroid_before,rolloff_before,tilt_before,noise_floor_after,snr_after,centroid_after,rolloff_after,tilt_after,nf_err_db,tilt_err_db_per_khz,enc_probe_oof_before,enc_probe_oof_after,fivefeat_oof_before,fivefeat_oof_after
AVPEPUDEA0059_loslibros.wav,AVPEPUDEA0059,-71.959106,37.397279,974.069921,1860.887097,-2.281399,-40.564479,19.822019,3055.278815,5666.834677,-0.828282,0.5764,0.02183,0.9997345805168152,0.9985842704772949,0.3943334203065261,0.4421403700976718
AVPEPUDEAC0001_luisa.wav,AVPEPUDEAC0001,-50.129924,23.633532,501.435162,769.965278,-2.110883,-39.432500,19.105052,2510.214856,5153.645833,-1.027748,1.6557,-0.17764,0.0998142808675766,0.019769230857491493,0.7524208839565801,0.5134817613437954
AVPEPUDEAC0003_luisa.wav,AVPEPUDEAC0003,-55.062559,24.022373,776.525873,1195.564516,-3.115860,-39.778212,20.022640,2729.071255,5456.653226,-0.956994,1.1604,-0.10689,0.9999402761459351,0.8515092134475708,0.7270488283329537,0.482483212535616
AVPEPUDEAC0004_luisa.wav,AVPEPUDEAC0004,-67.521110,40.574196,632.913503,818.239796,-1.347818,-40.686702,20.598489,3074.117419,5658.163265,-0.810191,0.4379,0.03992,0.5738381147384644,0.8392158150672913,0.3974101956776356,0.43458997666955634
AVPEPUDEAC0005_luisa.wav,AVPEPUDEAC0005,-50.389800,34.355065,488.094915,787.347561,-1.783599,-40.549764,20.781892,3042.968310,5597.560976,-0.843517,0.5593,0.00659,0.4041905105113983,1.438941944797989e-05,0.7354054389376229,0.4595295982353672
AVPEPUDEAC0006_luisa.wav,AVPEPUDEAC0006,-52.781802,23.286868,434.127133,659.274194,-2.970886,-39.149120,18.991326,2472.140884,5106.854839,-1.009060,1.8982,-0.15895,0.3025292158126831,0.4059324860572815,0.7265797091146082,0.568419273330824
AVPEPUDEAC0007_luisa.wav,AVPEPUDEAC0007,-53.908232,30.634479,446.266244,651.988636,-2.872324,-40.553336,19.672477,2968.811537,5614.346591,-0.867300,0.6426,-0.01719,0.046510424464941025,0.13022340834140778,0.7498899418194748,0.46663941061365305
AVPEPUDEAC0008_luisa.wav,AVPEPUDEAC0008,-51.493102,28.129902,649.380883,1134.046053,-2.496054,-40.319607,20.487920,2876.667995,5559.210526,-0.844054,0.8813,0.00605,0.9816708564758301,0.3413461744785309,0.7900268107512046,0.47633239212449024
AVPEPUDEAC0010_luisa.wav,AVPEPUDEAC0010,-56.905618,30.339394,545.847070,754.687500,-2.660704,-40.531317,20.533791,2992.538523,5660.937500,-0.869017,0.5675,-0.01891,0.010978003032505512,0.002238223562017083,0.6303478214412336,0.4277989485776979
AVPEPUDEAC0011_luisa.wav,AVPEPUDEAC0011,-63.002879,24.339906,504.092043,802.083333,-1.224971,-39.490766,19.562071,2591.280966,5148.237179,-1.004360,1.5313,-0.15425,0.6847718954086304,0.5443118810653687,0.438317994914389,0.524814225629227
AVPEPUDEAC0012_luisa.wav,AVPEPUDEAC0012,-70.060564,36.021070,1426.216401,3050.000000,-1.578591,-40.497758,20.244518,3054.593446,5729.545455,-0.814235,0.5105,0.03587,0.885687530040741,5.486012378241867e-05,0.5172288844606059,0.4558179413755543
AVPEPUDEAC0013_luisa.wav,AVPEPUDEAC0013,-69.368361,28.440344,733.540454,1314.302885,-1.905867,-40.214039,20.233208,2984.100013,5614.182692,-0.859899,0.5893,-0.00979,0.016253715381026268,0.7851186394691467,0.3872779104005681,0.48634815230488854
AVPEPUDEAC0014_luisa.wav,AVPEPUDEAC0014,-57.717202,24.915411,904.779748,1563.577586,-2.523752,-40.107153,19.563961,2865.918465,5449.353448,-0.897289,0.9186,-0.04718,0.08278503268957138,0.9964214563369751,0.6882973672501919,0.48441214414668277
AVPEPUDEAC0015_luisa.wav,AVPEPUDEAC0015,-55.353007,18.912742,650.181218,1203.125000,-1.926767,-37.815233,17.371226,1741.090534,3957.031250,-1.238672,3.1998,-0.38856,0.00043627448030747473,0.00833101011812687,0.6712461613696539,0.676562481685043
AVPEPUDEAC0016_luisa.wav,AVPEPUDEAC0016,-56.730050,22.523115,1064.777982,1640.625000,-2.642287,-39.770086,19.182869,2637.547512,5229.910714,-1.005883,1.4687,-0.15577,0.055288881063461304,0.012900176458060741,0.7030245990668017,0.482211842335308
AVPEPUDEAC0017_luisa.wav,AVPEPUDEAC0017,-59.577387,24.458452,720.541328,1199.324324,-2.672418,-39.784900,19.534575,2575.452040,5218.750000,-1.013280,1.2711,-0.16317,0.12041143327951431,0.8746496438980103,0.6317499258964202,0.5278602519995469
AVPEPUDEAC0018_luisa.wav,AVPEPUDEAC0018,-61.187626,29.553925,394.679774,543.445122,-2.619927,-40.211444,20.207126,3011.360829,5567.835366,-0.861446,0.6173,-0.01134,0.0003170596028212458,7.517670019296929e-05,0.5751806155157653,0.48668761653935205
AVPEPUDEAC0019_luisa.wav,AVPEPUDEAC0019,-73.115389,38.008493,1533.507971,3309.210526,-1.402668,-40.711848,20.247773,2986.184962,5591.557018,-0.893846,0.3763,-0.04374,0.00015442699077539146,5.205916750128381e-06,0.4905010318338847,0.42442350592112393
AVPEPUDEAC0020_luisa.wav,AVPEPUDEAC0020,-68.535405,37.811281,1136.551467,2165.540541,-3.112886,-40.722471,20.590466,3056.438421,5658.783784,-0.817816,0.4339,0.03229,3.7929308746242896e-05,0.0011802572989836335,0.5142090601710712,0.4285512958391141
AVPEPUDEAC0021_luisa.wav,AVPEPUDEAC0021,-65.248385,39.748245,499.794619,753.289474,-2.905539,-40.685570,20.635299,3046.796101,5626.644737,-0.837710,0.4241,0.01240,0.0009769221069291234,0.0001584378769621253,0.5207158226316927,0.4416268085158904
AVPEPUDEAC0022_luisa.wav,AVPEPUDEAC0022,-59.253146,23.714808,595.776146,1133.789062,-2.474564,-39.259555,19.365981,2519.358429,5222.656250,-0.978136,1.6734,-0.12803,0.8832324743270874,0.022039178758859634,0.623858457799036,0.566928838036751
AVPEPUDEAC0023_luisa.wav,AVPEPUDEAC0023,-69.391062,29.594063,644.513743,887.820513,-2.598574,-40.354518,20.216974,3007.268727,5608.173077,-0.861129,0.7067,-0.01102,0.013304168358445168,0.0012773502385243773,0.39841330511898304,0.4746593699152167
AVPEPUDEAC0024_luisa.wav,AVPEPUDEAC0024,-61.627647,24.623703,496.430727,776.162791,-1.719023,-39.628450,19.037034,2659.235049,5253.633721,-1.022386,1.3883,-0.17228,0.6655163764953613,0.4099845588207245,0.5068634035430596,0.49384674866531275
AVPEPUDEAC0025_luisa.wav,AVPEPUDEAC0025,-68.656251,36.043266,1224.329077,2092.296512,-2.838738,-40.712729,20.213460,3053.670858,5668.604651,-0.829097,0.4038,0.02101,0.33342209458351135,0.33610308170318604,0.4793616122868505,0.43031331795485006
AVPEPUDEAC0026_luisa.wav,AVPEPUDEAC0026,-57.005258,23.559051,489.895922,685.810811,-3.870078,-39.421235,19.738716,2508.257116,5125.844595,-1.012101,1.6647,-0.16199,0.0008056270889937878,8.285848889499903e-05,0.7108185033522144,0.5259181729981284
AVPEPUDEAC0027_luisa.wav,AVPEPUDEAC0027,-67.248855,39.632572,872.746621,1494.693396,-3.673029,-40.613683,20.775446,3057.102695,5640.919811,-0.817903,0.5719,0.03221,0.0824916884303093,0.20747262239456177,0.5469267254971493,0.45422422032958737
AVPEPUDEAC0028_luisa.wav,AVPEPUDEAC0028,-66.761218,40.303249,887.193019,1542.824074,-2.833502,-40.766349,20.830262,3129.146837,5773.148148,-0.753783,0.3906,0.09632,0.9999265670776367,1.0,0.5915030271254206,0.4604510575722099
AVPEPUDEAC0029_luisa.wav,AVPEPUDEAC0029,-56.579416,25.308858,585.082031,897.460938,-2.175073,-39.904239,19.634947,2643.369046,5367.187500,-1.005070,1.2363,-0.15496,0.10334747284650803,0.19800275564193726,0.6519870643143084,0.47527562962023984
AVPEPUDEAC0030_luisa.wav,AVPEPUDEAC0030,-84.121207,33.139374,1526.117119,3395.270270,-1.571113,-40.734388,20.382390,3013.702359,5619.932432,-0.852956,0.2984,-0.00285,9.853835945250466e-05,0.006846640259027481,0.2830214966192407,0.42157281881665204
AVPEPUDEAC0031_luisa.wav,AVPEPUDEAC0031,-76.362802,20.891896,719.736844,1376.116071,-2.463395,-38.164036,18.342875,2176.842110,4757.812500,-1.109802,2.6839,-0.25969,0.25236237049102783,0.4902278184890747,0.2877997452811561,0.6261640098098066
AVPEPUDEAC0033_luisa.wav,AVPEPUDEAC0033,-79.065216,28.242931,679.138004,1084.375000,-1.723167,-40.131298,19.904678,2973.294307,5524.375000,-0.897133,0.8002,-0.04703,6.366355228237808e-05,0.005159894935786724,0.1894141174022552,0.4703948536750797
AVPEPUDEAC0034_luisa.wav,AVPEPUDEAC0034,-67.780812,29.145935,422.730449,680.921053,-4.172502,-40.466536,20.745509,2962.971664,5580.592105,-0.862082,0.6520,-0.01197,1.147267539636232e-06,0.9894792437553406,0.5172966854944038,0.45161185026602185
AVPEPUDEAC0035_luisa.wav,AVPEPUDEAC0035,-83.924331,37.114918,1112.164119,2579.941860,-0.913327,-40.657337,20.607245,3115.665498,5677.325581,-0.779579,0.4437,0.07053,2.4718519853195176e-05,0.10263486951589584,0.1978946164291955,0.45270345007527485
AVPEPUDEAC0037_luisa.wav,AVPEPUDEAC0037,-86.366381,30.051583,1930.792628,4351.562500,-0.773465,-40.380277,20.276222,3039.443976,5660.714286,-0.826128,0.4106,0.02398,0.018148081377148628,0.1097293421626091,0.2779844158491082,0.45888268659961384
AVPEPUDEAC0039_luisa.wav,AVPEPUDEAC0039,-85.621278,32.786596,1941.094277,4696.093750,-0.932939,-40.571718,20.349674,3083.650103,5655.468750,-0.797848,0.2833,0.05226,0.00014271463442128152,0.018954157829284668,0.2658516994666482,0.4617240911700207
AVPEPUDEAC0040_luisa.wav,AVPEPUDEAC0040,-80.356305,33.023494,1016.175972,2080.929487,-2.081317,-40.530691,20.157004,3090.822170,5633.012821,-0.812754,0.5523,0.03735,8.231399988289922e-06,0.01734621822834015,0.26218283094522554,0.4440426976226252
AVPEPUDEAC0041_luisa.wav,AVPEPUDEAC0041,-77.326194,27.743583,1027.464224,2175.480769,-1.436776,-40.039263,20.226383,2916.882858,5471.153846,-0.931370,0.6786,-0.08126,1.0342185305489693e-05,9.073212822841015e-06,0.2529475225673604,0.47826265565281656
AVPEPUDEAC0042_luisa.wav,AVPEPUDEAC0042,-81.365684,31.751156,1206.225536,2536.931818,-1.972805,-40.629345,20.466589,3075.301968,5674.005682,-0.825820,0.3077,0.02429,1.513550955678511e-06,0.00011186824849573895,0.24439083537140732,0.44095215105746366
AVPEPUDEAC0043_luisa.wav,AVPEPUDEAC0043,-73.464447,27.763521,812.286794,1437.500000,-3.234845,-40.432979,20.311350,3005.363483,5598.817568,-0.832693,0.6326,0.01742,1.2610433259396814e-05,0.3498004078865051,0.37373203907120944,0.45554808216441406
AVPEPUDEAC0044_luisa.wav,AVPEPUDEAC0044,-70.562521,25.676268,735.718212,1315.340909,-3.476871,-40.055172,20.193193,2773.678221,5357.954545,-0.924069,0.9954,-0.07396,0.0006767113227397203,0.0018831456545740366,0.46376749242385873,0.48684565299569016
AVPEPUDEAC0045_luisa.wav,AVPEPUDEAC0045,-84.824996,41.508865,1554.058514,3434.375000,-1.614773,-40.802369,20.844351,3067.937287,5705.625000,-0.789489,0.3230,0.06062,2.7311232315696543e-06,0.0014111316995695233,0.2655091165161879,0.44746892835377194
AVPEPUDEAC0046_luisa.wav,AVPEPUDEAC0046,-80.518935,39.596411,1568.643256,3905.570652,-1.088721,-40.657741,20.431948,3050.812803,5653.532609,-0.829081,0.4566,0.02103,0.00039727502735331655,0.3191882073879242,0.35070598614640525,0.4542233986276793
AVPEPUDEAC0047_luisa.wav,AVPEPUDEAC0047,-84.431240,53.327143,1504.827880,3540.064103,-1.687402,-40.758216,19.909752,3175.219253,5789.262821,-0.736735,0.3659,0.11337,0.9957646131515503,0.2707361578941345,0.31260135569591135,0.46750958301495565
AVPEPUDEAC0048_luisa.wav,AVPEPUDEAC0048,-71.131517,21.905765,1370.202730,2818.181818,-1.038074,-38.833568,18.985223,2542.994184,5054.924242,-0.922106,1.6441,-0.07200,1.6435894849564647e-06,0.003041844116523862,0.44720199085875323,0.6090640995659922
AVPEPUDEAC0049_luisa.wav,AVPEPUDEAC0049,-67.196314,20.739398,408.506211,546.875000,-3.061328,-38.435838,18.447382,2107.048305,4618.750000,-1.067759,2.4689,-0.21765,0.0020487820729613304,0.980820894241333,0.44373309285573215,0.633292886193939
AVPEPUDEAC0050_luisa.wav,AVPEPUDEAC0050,-70.891653,24.255199,581.010278,988.636364,-3.121710,-39.816268,18.999091,2705.989812,5415.482955,-0.903435,1.2249,-0.05333,0.016550328582525253,0.05430705472826958,0.4152961099268507,0.5126568757321622
AVPEPUDEAC0051_luisa.wav,AVPEPUDEAC0051,-73.413400,22.574011,1408.944686,2490.740741,-0.907091,-39.911505,19.468823,2640.945973,5228.009259,-0.986696,1.4359,-0.13659,0.00010907784599112347,0.0011352013098075986,0.27313292017257407,0.4796165175511563
AVPEPUDEAC0052_luisa.wav,AVPEPUDEAC0052,-77.291125,22.633895,1118.014730,1979.525862,-1.509106,-39.447629,19.268937,2647.249270,5172.413793,-1.061334,1.2853,-0.21123,0.02074396051466465,0.9996665716171265,0.23174234054020537,0.48575236920561105
AVPEPUDEAC0053_luisa.wav,AVPEPUDEAC0053,-84.041225,31.925957,1671.439980,3730.902778,-1.553878,-40.550339,20.482661,3133.073674,5738.715278,-0.745546,0.3879,0.10456,2.398970622152774e-08,0.03894928842782974,0.3000974213497111,0.4624957829187143
AVPEPUDEAC0054_luisa.wav,AVPEPUDEAC0054,-77.951761,32.919506,567.974844,886.805556,-1.462988,-40.683949,20.757708,3054.429471,5629.166667,-0.838129,0.4069,0.01198,0.0003210353315807879,0.4120253920555115,0.20294121434767323,0.4435192742235845
AVPEPUDEAC0057_luisa.wav,AVPEPUDEAC0057,-83.464197,30.161808,866.988469,1875.664894,-1.057199,-40.444753,20.510661,3013.509337,5645.611702,-0.851304,0.4421,-0.00120,1.9676379636734964e-08,0.17553451657295227,0.16055304107221355,0.4636640011048638
AVPEPUDEA0001_luisa.wav,AVPEPUDEA0001,-60.486632,28.908552,484.480039,777.871622,-3.527709,-40.429153,20.650449,3018.150289,5601.351351,-0.837841,0.6720,0.01227,0.024716544896364212,0.9993135929107666,0.6499046475013314,0.46521612505863036
AVPEPUDEA0002_luisa.wav,AVPEPUDEA0002,-61.028372,30.048341,1290.643388,2412.898936,-1.195902,-40.377614,20.381876,3046.642607,5653.590426,-0.860471,0.7246,-0.01036,0.0029884211253374815,6.66498817736283e-05,0.6498948037577159,0.4435757914213354
AVPEPUDEA0003_luisa.wav,AVPEPUDEA0003,-67.530605,28.582593,1307.810595,2589.673913,-1.433621,-40.446996,20.223573,3145.804089,5752.717391,-0.741574,0.2193,0.10853,1.0,1.0,0.5120705767189329,0.47560601963484334
AVPEPUDEA0005_luisa.wav,AVPEPUDEA0005,-51.986122,23.395732,386.229142,579.963235,-3.069065,-39.256049,19.230058,2490.321175,5156.250000,-0.961945,1.7567,-0.11184,1.0,0.9999995231628418,0.7481374174552711,0.5454798563623294
AVPEPUDEA0006_luisa.wav,AVPEPUDEA0006,-50.831362,19.347035,324.003685,414.314516,-2.561534,-37.520525,17.298663,1853.076579,4224.798387,-1.110471,3.5398,-0.26036,0.9999986886978149,0.6039388179779053,0.7200086456961385,0.687563902873826
AVPEPUDEA0007_luisa.wav,AVPEPUDEA0007,-56.812963,22.126479,521.610794,938.541667,-2.438009,-38.720370,18.954873,2378.856240,4944.791667,-1.031018,2.1914,-0.18091,0.9999998807907104,0.9979301691055298,0.6404173585651391,0.5705557323529611
AVPEPUDEA0008_luisa.wav,AVPEPUDEA0008,-50.803153,21.727026,625.355920,1100.183824,-2.176543,-38.925837,18.516620,2362.418021,4940.257353,-1.019589,2.1972,-0.16948,0.9916589856147766,0.6869167685508728,0.7809179743153033,0.586595398725758
AVPEPUDEA0009_luisa.wav,AVPEPUDEA0009,-55.535578,30.993071,1716.569864,2910.416667,-2.142227,-40.661279,20.142495,3067.424258,5596.875000,-0.831194,0.4575,0.01891,1.0,0.03687607869505882,0.7229260101713284,0.44184221403162144
AVPEPUDEA0010_luisa.wav,AVPEPUDEA0010,-57.113694,26.743963,397.837144,541.360294,-2.546235,-39.942493,20.096729,2757.300411,5405.330882,-0.957817,1.1254,-0.10771,0.9417375326156616,0.9065026640892029,0.6293316587239133,0.4741410152491015
AVPEPUDEA0011_luisa.wav,AVPEPUDEA0011,-64.594679,38.275077,1085.620965,2144.457547,-2.583863,-40.683461,20.405199,3055.282900,5611.438679,-0.830218,0.4979,0.01989,0.9999949932098389,0.7304632067680359,0.5970647254861553,0.44276241707517844
AVPEPUDEA0013_luisa.wav,AVPEPUDEA0013,-62.006392,23.852359,423.848311,615.091463,-3.652302,-39.594973,19.545958,2556.950142,5262.957317,-0.987861,1.3574,-0.13775,0.9999988079071045,0.9594928622245789,0.578555375253344,0.5035408158911943
AVPEPUDEA0014_luisa.wav,AVPEPUDEA0014,-68.758173,24.866799,752.429331,1310.606061,-2.555801,-39.620243,19.987399,2783.358340,5453.598485,-0.924045,1.1061,-0.07394,0.9999958276748657,1.0,0.40929542333444924,0.49918223205495477
AVPEPUDEA0015_luisa.wav,AVPEPUDEA0015,-66.943198,25.104057,678.074662,1144.965278,-2.320144,-39.980490,19.585824,2837.412567,5509.548611,-0.889585,0.9373,-0.03948,0.999997615814209,0.9991443157196045,0.4558872412979791,0.48766225357755427
AVPEPUDEA0016_luisa.wav,AVPEPUDEA0016,-58.414171,21.190346,371.315538,408.333333,-1.953353,-38.422365,18.280466,2150.921235,4709.375000,-1.024484,2.7088,-0.17438,0.999984860420227,0.9998959302902222,0.5469050487005005,0.6354697969559151
AVPEPUDEA0017_luisa.wav,AVPEPUDEA0017,-66.123498,23.156094,542.712839,784.482759,-1.984848,-39.335443,19.785335,2649.952107,5242.456897,-0.920196,1.5057,-0.07009,0.9012039303779602,0.9993513226509094,0.4051429626369832,0.5544239587371366
AVPEPUDEA0020_luisa.wav,AVPEPUDEA0020,-73.771532,28.293661,1155.840637,2759.973404,-1.116463,-40.161234,19.431831,3108.350813,5717.420213,-0.785714,0.4911,0.06439,0.09358606487512589,0.9439697265625,0.35037307835052617,0.5334490883359987
AVPEPUDEA0021_luisa.wav,AVPEPUDEA0021,-67.974338,26.747162,1251.185694,2299.305556,-2.049156,-40.329430,20.398756,2967.967792,5579.861111,-0.883226,0.6079,-0.03312,0.9019951224327087,0.10816322267055511,0.49396377201737846,0.4478543730787494
AVPEPUDEA0022_luisa.wav,AVPEPUDEA0022,-58.337190,26.620654,861.657753,1235.416667,-3.529143,-40.304957,20.235120,2976.380346,5648.958333,-0.848617,0.7708,0.00149,0.9716281294822693,0.008672221563756466,0.6330295319478556,0.4573631756186429
AVPEPUDEA0023_luisa.wav,AVPEPUDEA0023,-60.860491,23.785438,628.341986,1117.857143,-2.469966,-39.453547,19.530910,2504.892669,5166.071429,-1.046759,1.5219,-0.19665,0.9450226426124573,0.6577776670455933,0.5852222719818103,0.5001557994277741
AVPEPUDEA0024_luisa.wav,AVPEPUDEA0024,-67.955428,31.106754,1257.185228,2330.236486,-2.162006,-40.518770,20.841986,2979.433640,5524.493243,-0.886360,0.5167,-0.03625,0.99993896484375,1.0,0.5292579716413148,0.4632905124400884
AVPEPUDEA0025_luisa.wav,AVPEPUDEA0025,-66.710611,29.183197,926.731032,1889.008621,-2.088775,-40.590190,20.633714,3053.772644,5634.698276,-0.845335,0.4846,0.00477,0.9999995231628418,0.9997805953025818,0.5042899990317707,0.4511100180002914
AVPEPUDEA0026_luisa.wav,AVPEPUDEA0026,-71.211012,32.674054,598.217430,867.361111,-2.545787,-40.589913,20.984281,3023.054648,5559.027778,-0.861308,0.4928,-0.01120,0.9532463550567627,0.9900767207145691,0.3273339470299705,0.42886842029884625
AVPEPUDEA0027_luisa.wav,AVPEPUDEA0027,-68.929827,37.217092,724.222152,1259.290541,-3.067209,-40.584540,20.591645,2994.170304,5573.479730,-0.885401,0.5277,-0.03529,0.0010360205778852105,0.9061424136161804,0.45306272771980105,0.42528826842698025
AVPEPUDEA0029_luisa.wav,AVPEPUDEA0029,-72.751608,31.165184,942.742525,1770.833333,-2.312140,-40.472757,20.196046,3030.980446,5683.493590,-0.845991,0.6336,0.00412,0.998227059841156,0.7873333692550659,0.3862903722184821,0.44163838051109866
AVPEPUDEA0030_luisa.wav,AVPEPUDEA0030,-76.954957,40.798312,1012.858428,2168.170103,-1.511289,-40.864201,19.880613,3041.508450,5688.788660,-0.826631,0.2260,0.02348,0.9999610185623169,1.0,0.27827954840858654,0.42926481380945464
AVPEPUDEA0031_luisa.wav,AVPEPUDEA0031,-66.847192,25.463855,858.607151,1544.407895,-2.233471,-39.933139,20.134173,2798.506819,5438.322368,-0.860509,1.1156,-0.01040,0.9999809265136719,0.9909212589263916,0.4545946988756351,0.5050051897077191
AVPEPUDEA0032_luisa.wav,AVPEPUDEA0032,-66.392992,28.723428,518.043254,964.062500,-1.774550,-40.330927,19.809096,2976.792332,5552.343750,-0.879935,0.6709,-0.02983,0.9460197687149048,0.9306780695915222,0.4291248397760314,0.4593766767091829
AVPEPUDEA0034_luisa.wav,AVPEPUDEA0034,-67.967728,35.817630,458.731727,656.250000,-2.400400,-40.581997,20.496752,3040.163817,5683.035714,-0.814728,0.5546,0.03538,0.9991509914398193,0.9930089712142944,0.41830982997220684,0.4398746650938025
AVPEPUDEA0035_luisa.wav,AVPEPUDEA0035,-71.683428,44.197285,1002.361445,1912.735849,-3.190421,-40.800119,20.304698,3090.174196,5656.250000,-0.817117,0.3803,0.03299,0.7589117288589478,0.9999297857284546,0.49538300758748216,0.43301931705331026
AVPEPUDEA0037_luisa.wav,AVPEPUDEA0037,-61.642100,22.677729,522.814476,790.178571,-2.773674,-39.207449,18.845396,2701.994778,5367.187500,-0.998020,1.7600,-0.14791,0.9637803435325623,0.9933581948280334,0.5596191683323446,0.5354372945233575
AVPEPUDEA0038_luisa.wav,AVPEPUDEA0038,-61.623738,25.423233,938.460059,2060.714286,-1.913536,-39.547080,19.864642,2768.946669,5509.821429,-0.916900,1.3187,-0.06679,0.986233115196228,0.03386981785297394,0.6014646769086176,0.5296250640355022
AVPEPUDEA0039_luisa.wav,AVPEPUDEA0039,-74.261229,44.124291,1996.255231,3990.000000,-1.708272,-40.986370,19.854124,3077.154288,5700.625000,-0.807989,0.1853,0.04212,0.9999958276748657,0.9997263550758362,0.5258459867262226,0.44072006472262
AVPEPUDEA0041_luisa.wav,AVPEPUDEA0041,-71.578927,40.849481,988.527407,1914.828431,-2.308474,-40.734850,20.778996,3091.091742,5702.818627,-0.786834,0.3906,0.06327,0.9940119385719299,0.001981063513085246,0.42878529946837807,0.43172393103662493
AVPEPUDEA0042_luisa.wav,AVPEPUDEA0042,-67.232977,23.640896,887.289924,1672.743056,-1.790272,-39.359729,19.212145,2847.714911,5513.888889,-0.923415,0.7964,-0.07331,0.09271332621574402,0.7552839517593384,0.4477967563739681,0.5219817883903595
AVPEPUDEA0043_luisa.wav,AVPEPUDEA0043,-55.790826,18.460871,911.839964,1511.217949,-1.240842,-37.800674,17.261004,1865.922204,3667.467949,-1.164481,3.6856,-0.31437,0.9999203681945801,0.0010241761337965727,0.64594030627428,0.6516525849705743
AVPEPUDEA0045_luisa.wav,AVPEPUDEA0045,-64.122574,21.554473,1474.589406,2574.353448,-1.433471,-40.320766,19.430535,2844.474336,5156.250000,-1.025211,1.3547,-0.17510,0.9630098938941956,0.83106529712677,0.4981514032378892,0.43887863900754626
AVPEPUDEA0046_luisa.wav,AVPEPUDEA0046,-62.734200,22.333284,478.236314,738.486842,-3.802893,-39.356976,18.909512,2536.782745,5099.506579,-1.035737,1.8477,-0.18563,1.0,1.0,0.5498375321056331,0.5244157435562282
AVPEPUDEA0047_luisa.wav,AVPEPUDEA0047,-74.515462,33.266529,1283.104787,2983.208955,-1.697057,-40.674582,19.778427,3177.087024,5749.533582,-0.721689,0.1884,0.12842,0.9999792575836182,0.26524004340171814,0.4432088565063029,0.4695253656139018
AVPEPUDEA0048_luisa.wav,AVPEPUDEA0048,-58.396914,20.896727,660.658547,892.045455,-3.461343,-38.698317,18.677941,2367.696187,4836.647727,-1.038972,2.5607,-0.18886,0.4693145453929901,0.999940037727356,0.6707176701398797,0.6105634135557414
AVPEPUDEA0049_luisa.wav,AVPEPUDEA0049,-78.430086,38.331984,1584.757183,3571.052632,-1.400896,-40.787220,19.665937,3063.734458,5703.289474,-0.808872,0.2560,0.04124,0.9999154806137085,0.9999995231628418,0.3881606488226563,0.4287305221087613
AVPEPUDEA0050_luisa.wav,AVPEPUDEA0050,-60.290305,21.870306,423.441063,565.848214,-1.578364,-38.688231,18.605011,2100.464160,4619.419643,-1.123504,2.5578,-0.27340,0.5993088483810425,0.9981570839881897,0.483836615402772,0.5435765406743711
AVPEPUDEA0051_luisa.wav,AVPEPUDEA0051,-60.012093,24.542492,530.350128,944.791667,-0.861017,-39.782236,19.864304,2542.998660,5096.875000,-1.022480,1.4652,-0.17237,0.9999991655349731,1.0,0.5359560695107436,0.49200007544176744
AVPEPUDEA0052_luisa.wav,AVPEPUDEA0052,-57.198103,22.983615,749.922580,1429.227941,-2.453225,-39.360091,19.480013,2408.101900,5158.088235,-0.975767,1.7202,-0.12566,0.9999995231628418,0.9960916638374329,0.6660302384399405,0.5269296417985004
AVPEPUDEA0053_luisa.wav,AVPEPUDEA0053,-73.941233,36.067241,1314.011521,2708.136792,-2.956229,-40.626787,20.606312,3066.926860,5608.490566,-0.839690,0.5210,0.01042,0.9999990463256836,1.0,0.4780686610627279,0.4518786645931549
AVPEPUDEA0054_luisa.wav,AVPEPUDEA0054,-59.742180,31.482834,581.336176,800.781250,-1.760044,-40.430794,19.496735,3070.299242,5631.250000,-0.825029,0.7568,0.02508,5.483365228542425e-08,7.687980807524752e-10,0.49917302048526874,0.44137588342925527
AVPEPUDEA0055_luisa.wav,AVPEPUDEA0055,-68.674371,37.464580,824.248513,1672.321429,-2.482227,-40.656553,20.676921,3029.566213,5653.571429,-0.836576,0.4905,0.01353,0.9968022108078003,1.0,0.525697136275842,0.4464697428521148
AVPEPUDEA0056_luisa.wav,AVPEPUDEA0056,-56.599508,22.439925,402.401463,600.378788,-2.945825,-39.000088,18.815851,2324.916461,4996.212121,-1.103592,2.0741,-0.25348,0.998979389667511,0.996337890625,0.6543594683645216,0.5431512932678828
AVPEPUDEA0057_luisa.wav,AVPEPUDEA0057,-60.617850,25.946956,343.844072,571.022727,-1.723732,-39.746097,19.820453,2662.414146,5253.551136,-0.965479,1.3614,-0.11537,0.9860914349555969,0.44390130043029785,0.5431799791053089,0.4961456530182039
AVPEPUDEA0058_luisa.wav,AVPEPUDEA0058,-54.148397,23.629949,1082.633788,1820.043103,-0.894079,-39.701259,19.629552,2621.992210,5219.827586,-0.951208,1.2382,-0.10110,0.980136513710022,0.057818908244371414,0.6664916326964874,0.513732889237665
AVPEPUDEA0059_luisa.wav,AVPEPUDEA0059,-72.909383,35.241286,726.804596,1320.833333,-2.523043,-40.642668,20.361764,3007.199444,5594.444444,-0.875845,0.4771,-0.02574,0.9989317059516907,0.9997939467430115,0.34294719576208177,0.4473935249253665
AVPEPUDEAC0001_micasa.wav,AVPEPUDEAC0001,-55.376880,28.041450,1800.503367,2501.358696,0.403256,-40.593445,19.682016,2959.428317,5535.326087,-0.870879,0.4466,-0.02077,0.0015421815915033221,7.026700041024014e-05,0.6103023642498494,0.4604528814923309
