clip,orig_clip_id,speaker,set,p_yes,answer_mass
agreement_Dem_213-3_11161.wav,agreement_Dem_213-3_11161.wav,Dementia213,agreement,0.4073234025894311,0.9996345043182373
agreement_Dem_218-0_12740.wav,agreement_Dem_218-0_12740.wav,Dementia218,agreement,0.5926488695788222,0.9991518557071686
agreement_Dem_218-0_45664.wav,agreement_Dem_218-0_45664.wav,Dementia218,agreement,0.34864177218937026,0.9994588494300842
agreement_Dem_218-1_10098.wav,agreement_Dem_218-1_10098.wav,Dementia218,agreement,0.9525677320400245,0.99975311383605
agreement_Dem_221-2_430.wav,agreement_Dem_221-2_430.wav,Dementia221,agreement,0.46876187978420514,0.9995436072349548
agreement_Dem_222-0_42498.wav,agreement_Dem_222-0_42498.wav,Dementia222,agreement,0.1645210472935486,0.9995086789131165
agreement_Dem_222-0_7432.wav,agreement_Dem_222-0_7432.wav,Dementia222,agreement,0.6513477592766371,0.9993698596954346
agreement_Dem_222-1_3556.wav,agreement_Dem_222-1_3556.wav,Dementia222,agreement,0.7549042124505387,0.9996175318956375
agreement_Dem_222-1_78473.wav,agreement_Dem_222-1_78473.wav,Dementia222,agreement,0.6791548929500762,0.9995624721050262
agreement_Dem_223-0_3271.wav,agreement_Dem_223-0_3271.wav,Dementia223,agreement,0.7310468600417068,0.9995293021202087
agreement_Dem_223-1_17328.wav,agreement_Dem_223-1_17328.wav,Dementia223,agreement,0.46877453193570573,0.9993559122085571
agreement_Dem_226-0_870.wav,agreement_Dem_226-0_870.wav,Dementia226,agreement,0.8519387480364188,0.9996658265590668
agreement_Dem_235-0_56569.wav,agreement_Dem_235-0_56569.wav,Dementia235,agreement,0.2941963417852915,0.9993881285190582
agreement_Dem_235-0_95842.wav,agreement_Dem_235-0_95842.wav,Dementia235,agreement,0.5621588853107798,0.9995437562465668
agreement_Dem_235-2_10188.wav,agreement_Dem_235-2_10188.wav,Dementia235,agreement,0.7310163373475036,0.9994501173496246
agreement_Dem_235-2_40903.wav,agreement_Dem_235-2_40903.wav,Dementia235,agreement,0.8932894249238267,0.9997115060687065
agreement_Dem_236-0_36451.wav,agreement_Dem_236-0_36451.wav,Dementia236,agreement,0.7057717477061375,0.999492347240448
agreement_Dem_236-0_4531.wav,agreement_Dem_236-0_4531.wav,Dementia236,agreement,0.26894194213569655,0.9995628297328949
agreement_Dem_236-0_72301.wav,agreement_Dem_236-0_72301.wav,Dementia236,agreement,0.6224550353660455,0.9992260336875916
agreement_Dem_238-0_3240.wav,agreement_Dem_238-0_3240.wav,Dementia238,agreement,0.6513456115986956,0.9994411468505859
agreement_Dem_244-0_43875.wav,agreement_Dem_244-0_43875.wav,Dementia244,agreement,0.6791652930963447,0.9994174540042877
agreement_Dem_244-0_5980.wav,agreement_Dem_244-0_5980.wav,Dementia244,agreement,0.5926587973291654,0.9995084404945374
agreement_Dem_244-0_79628.wav,agreement_Dem_244-0_79628.wav,Dementia244,agreement,0.4687733003303178,0.9994987845420837
agreement_Dem_257-0_4432.wav,agreement_Dem_257-0_4432.wav,Dementia257,agreement,0.7548956329497742,0.9995225369930267
agreement_Dem_257-2_38898.wav,agreement_Dem_257-2_38898.wav,Dementia257,agreement,0.7057600035920999,0.9993814527988434
agreement_Dem_264-0_4035.wav,agreement_Dem_264-0_4035.wav,Dementia264,agreement,0.16452197217383535,0.9995784163475037
agreement_Dem_268-0_145775.wav,agreement_Dem_268-0_145775.wav,Dementia268,agreement,0.5621658508616431,0.9992198646068573
agreement_Dem_268-0_219420.wav,agreement_Dem_268-0_219420.wav,Dementia268,agreement,0.5312012142245258,0.9992874264717102
agreement_Dem_268-0_3396.wav,agreement_Dem_268-0_3396.wav,Dementia268,agreement,0.6791589233519846,0.9994483292102814
agreement_Dem_269-0_102167.wav,agreement_Dem_269-0_102167.wav,Dementia269,agreement,0.24509013806821844,0.9996084719896317
agreement_Dem_269-0_69154.wav,agreement_Dem_269-0_69154.wav,Dementia269,agreement,0.6224568163542793,0.9994995296001434
agreement_Dem_269-1_3314.wav,agreement_Dem_269-1_3314.wav,Dementia269,agreement,0.7981800053664196,0.9996448904275894
agreement_Dem_269-1_40822.wav,agreement_Dem_269-1_40822.wav,Dementia269,agreement,0.37754607854136607,0.9995994567871094
agreement_Dem_270-2_35412.wav,agreement_Dem_270-2_35412.wav,Dementia270,agreement,0.4073226797083169,0.9994694590568542
agreement_Dem_276-0_0.wav,agreement_Dem_276-0_0.wav,Dementia276,agreement,0.6791655951087066,0.9992677271366119
agreement_Dem_276-0_31747.wav,agreement_Dem_276-0_31747.wav,Dementia276,agreement,0.13296544808017016,0.9997153282165527
agreement_Dem_276-0_73102.wav,agreement_Dem_276-0_73102.wav,Dementia276,agreement,0.2226915046383322,0.9995128065347672
agreement_Dem_293-1_6963.wav,agreement_Dem_293-1_6963.wav,Dementia293,agreement,0.7981693641366749,0.9996296912431717
agreement_Dem_306-0_8284.wav,agreement_Dem_306-0_8284.wav,Dementia306,agreement,0.9525665815552289,0.999821774661541
agreement_Dem_319-0_6970.wav,agreement_Dem_319-0_6970.wav,Dementia319,agreement,0.7549032574600054,0.9995622634887695
agreement_Dem_329-0_32987.wav,agreement_Dem_329-0_32987.wav,Dementia329,agreement,0.5926526038521902,0.9993676245212555
agreement_Dem_334-1_12616.wav,agreement_Dem_334-1_12616.wav,Dementia334,agreement,0.7772838259778297,0.999537780880928
agreement_Dem_339-0_580.wav,agreement_Dem_339-0_580.wav,Dementia339,agreement,0.6791563304432428,0.9994442462921143
agreement_Dem_341-0_1120.wav,agreement_Dem_341-0_1120.wav,Dementia341,agreement,0.6513371722065283,0.9994884133338928
agreement_Dem_341-0_32421.wav,agreement_Dem_341-0_32421.wav,Dementia341,agreement,0.5621681021062611,0.9995492100715637
agreement_Dem_342-0_130.wav,agreement_Dem_342-0_130.wav,Dementia342,agreement,0.2942203794192616,0.9996050894260406
agreement_Dem_344-2_7060.wav,agreement_Dem_344-2_7060.wav,Dementia344,agreement,0.6224511635958501,0.9994795918464661
agreement_Dem_350-1_2522.wav,agreement_Dem_350-1_2522.wav,Dementia350,agreement,0.46878252382546504,0.9995363354682922
agreement_Dem_350-1_39428.wav,agreement_Dem_350-1_39428.wav,Dementia350,agreement,0.3775419584779633,0.9995753169059753
agreement_Dem_354-0_7201.wav,agreement_Dem_354-0_7201.wav,Dementia354,agreement,0.11920257316292251,0.9996522590517998
agreement_Dem_358-1_3664.wav,agreement_Dem_358-1_3664.wav,Dementia358,agreement,0.9148930526366295,0.9996449127793312
agreement_Dem_361-0_38778.wav,agreement_Dem_361-0_38778.wav,Dementia361,agreement,0.46879184030681426,0.9986491501331329
agreement_Dem_361-0_5616.wav,agreement_Dem_361-0_5616.wav,Dementia361,agreement,0.7310461301305545,0.9995934069156647
agreement_Dem_362-0_4002.wav,agreement_Dem_362-0_4002.wav,Dementia362,agreement,0.16452074844150133,0.9994690120220184
agreement_Dem_369-0_2373.wav,agreement_Dem_369-0_2373.wav,Dementia369,agreement,0.43781683732595555,0.9994312524795532
agreement_Dem_369-0_44049.wav,agreement_Dem_369-0_44049.wav,Dementia369,agreement,0.24507577172935827,0.9993619024753571
agreement_Dem_369-0_84379.wav,agreement_Dem_369-0_84379.wav,Dementia369,agreement,0.705761484986055,0.9994467496871948
agreement_Dem_381-1_3733.wav,agreement_Dem_381-1_3733.wav,Dementia381,agreement,0.7981746799342949,0.9995301365852356
agreement_Dem_468-0_3750.wav,agreement_Dem_468-0_3750.wav,Dementia468,agreement,0.7310434846248464,0.9995977580547333
agreement_Dem_470-1_33399.wav,agreement_Dem_470-1_33399.wav,Dementia470,agreement,0.679153442749752,0.9995019435882568
agreement_Dem_472-0_11796.wav,agreement_Dem_472-0_11796.wav,Dementia472,agreement,0.4999765494704705,0.9995308220386505
agreement_Dem_497-1_7046.wav,agreement_Dem_497-1_7046.wav,Dementia497,agreement,0.6791734668213103,0.999633252620697
agreement_Dem_508-1_3854.wav,agreement_Dem_508-1_3854.wav,Dementia508,agreement,0.7772863206208677,0.9996186941862106
agreement_Dem_515-1_3914.wav,agreement_Dem_515-1_3914.wav,Dementia515,agreement,0.14804976543904583,0.9997167140245438
agreement_Dem_526-1_34300.wav,agreement_Dem_526-1_34300.wav,Dementia526,agreement,0.6513280395326643,0.9995733499526978
agreement_Dem_526-1_4024.wav,agreement_Dem_526-1_4024.wav,Dementia526,agreement,0.777271843981523,0.9996276497840881
agreement_Dem_539-0_39253.wav,agreement_Dem_539-0_39253.wav,Dementia539,agreement,0.7772821168413805,0.9995517879724503
agreement_Dem_539-0_6242.wav,agreement_Dem_539-0_6242.wav,Dementia539,agreement,0.9740395867328838,0.9998852908611298
agreement_Dem_539-0_72423.wav,agreement_Dem_539-0_72423.wav,Dementia539,agreement,0.37753382848053973,0.9995789229869843
agreement_Dem_551-0_15631.wav,agreement_Dem_551-0_15631.wav,Dementia551,agreement,0.904643471325599,0.9997178092598915
agreement_Dem_562-0_8157.wav,agreement_Dem_562-0_8157.wav,Dementia562,agreement,0.5311868976108751,0.9993849396705627
agreement_Dem_563-0_37090.wav,agreement_Dem_563-0_37090.wav,Dementia563,agreement,0.7548996300411983,0.9995503276586533
agreement_Dem_579-0_9828.wav,agreement_Dem_579-0_9828.wav,Dementia579,agreement,0.9399046715160674,0.9997981674969196
agreement_Dem_580-0_12718.wav,agreement_Dem_580-0_12718.wav,Dementia580,agreement,0.3208167193911514,0.9994907677173615
agreement_Dem_581-0_35704.wav,agreement_Dem_581-0_35704.wav,Dementia581,agreement,0.8354708036859898,0.9996011853218079
agreement_Dem_581-0_4134.wav,agreement_Dem_581-0_4134.wav,Dementia581,agreement,0.679165831829949,0.9995555877685547
agreement_Dem_585-0_35202.wav,agreement_Dem_585-0_35202.wav,Dementia585,agreement,0.3775268444227979,0.9994122982025146
agreement_Dem_585-0_4976.wav,agreement_Dem_585-0_4976.wav,Dementia585,agreement,0.9525637535099181,0.9998132921755314
agreement_Dem_587-0_4007.wav,agreement_Dem_587-0_4007.wav,Dementia587,agreement,0.3208173486051985,0.999487042427063
agreement_Dem_591-0_11948.wav,agreement_Dem_591-0_11948.wav,Dementia591,agreement,0.8807914087165931,0.9996961057186127
agreement_Dem_595-0_12367.wav,agreement_Dem_595-0_12367.wav,Dementia595,agreement,0.8932994712641387,0.9996927231550217
agreement_Dem_607-0_9933.wav,agreement_Dem_607-0_9933.wav,Dementia607,agreement,0.7981647325340655,0.9996272027492523
agreement_Dem_609-0_47479.wav,agreement_Dem_609-0_47479.wav,Dementia609,agreement,0.3775358806181024,0.9994839727878571
agreement_Dem_610-0_11507.wav,agreement_Dem_610-0_11507.wav,Dementia610,agreement,0.5312114193764075,0.9995503127574921
agreement_Dem_636-0_19173.wav,agreement_Dem_636-0_19173.wav,Dementia636,agreement,0.20181947532110298,0.9995174407958984
agreement_Dem_648-0_10861.wav,agreement_Dem_648-0_10861.wav,Dementia648,agreement,0.7981716559287722,0.9996308535337448
agreement_Dem_650-0_721.wav,agreement_Dem_650-0_721.wav,Dementia650,agreement,0.9740392936260983,0.9998296611011028
agreement_Dem_651-0_11635.wav,agreement_Dem_651-0_11635.wav,Dementia651,agreement,0.5311985880505995,0.999435544013977
agreement_Dem_681-0_14887.wav,agreement_Dem_681-0_14887.wav,Dementia681,agreement,0.6513412011768553,0.9992157518863678
agreement_Dem_689-0_4626.wav,agreement_Dem_689-0_4626.wav,Dementia689,agreement,0.9148885205880618,0.9997361227869987
agreement_Dem_690-0_16320.wav,agreement_Dem_690-0_16320.wav,Dementia690,agreement,0.8519426522699098,0.9996058344841003
agreement_Dem_695-0_1971.wav,agreement_Dem_695-0_1971.wav,Dementia695,agreement,0.8519408241836781,0.9996621310710907
agreement_Dem_704-0_8735.wav,agreement_Dem_704-0_8735.wav,Dementia704,agreement,0.11920641721848046,0.9997003376483917
agreement_Dem_711-0_6508.wav,agreement_Dem_711-0_6508.wav,Dementia711,agreement,0.3486464126683236,0.9996035993099213
agreement_Dem_714-0_13211.wav,agreement_Dem_714-0_13211.wav,Dementia714,agreement,0.9046408010198215,0.9997754469513893
