clip,speaker,p_yes_answer
AVPEPUDEAC0046_luisa.wav,AVPEPUDEAC0046,0.5157405605864099
AVPEPUDEAC0047_luisa.wav,AVPEPUDEAC0047,0.42259717491767756
AVPEPUDEAC0048_luisa.wav,AVPEPUDEAC0048,0.30753954019863733
AVPEPUDEAC0049_luisa.wav,AVPEPUDEAC0049,0.3776783326836829
AVPEPUDEAC0050_luisa.wav,AVPEPUDEAC0050,0.42267292024003034
AVPEPUDEAC0051_luisa.wav,AVPEPUDEAC0051,0.17337679002597428
AVPEPUDEAC0052_luisa.wav,AVPEPUDEAC0052,0.22284550159074742
AVPEPUDEAC0053_luisa.wav,AVPEPUDEAC0053,0.22282113405077347
AVPEPUDEAC0054_luisa.wav,AVPEPUDEAC0054,0.19204376146093746
AVPEPUDEAC0057_luisa.wav,AVPEPUDEAC0057,0.2690588878540901
AVPEPUDEA0001_luisa.wav,AVPEPUDEA0001,0.4379911009544361
AVPEPUDEA0002_luisa.wav,AVPEPUDEA0002,0.4689114087804899
AVPEPUDEA0003_luisa.wav,AVPEPUDEA0003,0.46894072890173616
AVPEPUDEA0005_luisa.wav,AVPEPUDEA0005,0.5157214485901749
AVPEPUDEA0006_luisa.wav,AVPEPUDEA0006,0.3074763863296378
AVPEPUDEA0007_luisa.wav,AVPEPUDEA0007,0.2228178364040212
AVPEPUDEA0008_luisa.wav,AVPEPUDEA0008,0.25696189701216693
AVPEPUDEA0009_luisa.wav,AVPEPUDEA0009,0.2451935316646273
AVPEPUDEA0010_luisa.wav,AVPEPUDEA0010,0.2690553578883958
AVPEPUDEA0011_luisa.wav,AVPEPUDEA0011,0.2815430744549822
AVPEPUDEA0013_luisa.wav,AVPEPUDEA0013,0.23381675272497882
AVPEPUDEA0014_luisa.wav,AVPEPUDEA0014,0.46894818450537923
AVPEPUDEA0015_luisa.wav,AVPEPUDEA0015,0.3074802799476253
AVPEPUDEA0016_luisa.wav,AVPEPUDEA0016,0.4534196510171675
AVPEPUDEA0017_luisa.wav,AVPEPUDEA0017,0.4074512709794839
AVPEPUDEA0020_luisa.wav,AVPEPUDEA0020,0.26905225367179314
AVPEPUDEA0021_luisa.wav,AVPEPUDEA0021,0.3074985284880691
AVPEPUDEA0022_luisa.wav,AVPEPUDEA0022,0.3075102986952266
AVPEPUDEA0023_luisa.wav,AVPEPUDEA0023,0.43792868261502305
AVPEPUDEA0024_luisa.wav,AVPEPUDEA0024,0.6371177536101295
AVPEPUDEA0025_luisa.wav,AVPEPUDEA0025,0.30748544845157216
AVPEPUDEA0026_luisa.wav,AVPEPUDEA0026,0.30749492215173424
AVPEPUDEA0027_luisa.wav,AVPEPUDEA0027,0.42263074274945195
AVPEPUDEA0029_luisa.wav,AVPEPUDEA0029,0.26906253289595894
AVPEPUDEA0030_luisa.wav,AVPEPUDEA0030,0.515788358381587
AVPEPUDEA0031_luisa.wav,AVPEPUDEA0031,0.4074872181342008
AVPEPUDEA0032_luisa.wav,AVPEPUDEA0032,0.3631567022992749
AVPEPUDEA0034_luisa.wav,AVPEPUDEA0034,0.4074913020382274
AVPEPUDEA0035_luisa.wav,AVPEPUDEA0035,0.39252328981337387
AVPEPUDEA0037_luisa.wav,AVPEPUDEA0037,0.3630948012880943
AVPEPUDEA0038_luisa.wav,AVPEPUDEA0038,0.25693937463193334
AVPEPUDEA0039_luisa.wav,AVPEPUDEA0039,0.5157584010233462
AVPEPUDEA0041_luisa.wav,AVPEPUDEA0041,0.4379523495915844
AVPEPUDEA0042_luisa.wav,AVPEPUDEA0042,0.30746969870541285
AVPEPUDEA0043_luisa.wav,AVPEPUDEA0043,0.23382644344340645
AVPEPUDEA0045_luisa.wav,AVPEPUDEA0045,0.2943232825062516
AVPEPUDEA0046_luisa.wav,AVPEPUDEA0046,0.4689354542398682
AVPEPUDEA0047_luisa.wav,AVPEPUDEA0047,0.363117886422741
AVPEPUDEA0048_luisa.wav,AVPEPUDEA0048,0.2815105351725935
AVPEPUDEA0049_luisa.wav,AVPEPUDEA0049,0.5157317036398155
AVPEPUDEA0050_luisa.wav,AVPEPUDEA0050,0.2569305573735104
AVPEPUDEA0051_luisa.wav,AVPEPUDEA0051,0.33477450446483004
AVPEPUDEA0052_luisa.wav,AVPEPUDEA0052,0.40751150344270937
AVPEPUDEA0053_luisa.wav,AVPEPUDEA0053,0.39253667587439983
AVPEPUDEA0054_luisa.wav,AVPEPUDEA0054,0.17336497924103955
AVPEPUDEA0055_luisa.wav,AVPEPUDEA0055,0.42261745943531787
AVPEPUDEA0056_luisa.wav,AVPEPUDEA0056,0.42262170838207175
AVPEPUDEA0057_luisa.wav,AVPEPUDEA0057,0.4689380712563715
AVPEPUDEA0058_luisa.wav,AVPEPUDEA0058,0.2690895703151787
AVPEPUDEA0059_luisa.wav,AVPEPUDEA0059,0.29431571074764346
AVPEPUDEAC0001_micasa.wav,AVPEPUDEAC0001,0.2814949274964563
AVPEPUDEAC0003_micasa.wav,AVPEPUDEAC0003,0.3924074462495391
AVPEPUDEAC0004_micasa.wav,AVPEPUDEAC0004,0.2337741793277487
AVPEPUDEAC0005_micasa.wav,AVPEPUDEAC0005,0.20186815895731017
AVPEPUDEAC0006_micasa.wav,AVPEPUDEAC0006,0.29428197650416343
AVPEPUDEAC0007_micasa.wav,AVPEPUDEAC0007,0.26902010354762645
AVPEPUDEAC0008_micasa.wav,AVPEPUDEAC0008,0.2451687198312751
AVPEPUDEAC0010_micasa.wav,AVPEPUDEAC0010,0.26901094230081257
AVPEPUDEAC0011_micasa.wav,AVPEPUDEAC0011,0.2451500939640893
AVPEPUDEAC0012_micasa.wav,AVPEPUDEAC0012,0.24516235861523833
AVPEPUDEAC0013_micasa.wav,AVPEPUDEAC0013,0.32092319130981456
AVPEPUDEAC0014_micasa.wav,AVPEPUDEAC0014,0.24515879369310858
AVPEPUDEAC0015_micasa.wav,AVPEPUDEAC0015,0.3074522473074776
AVPEPUDEAC0016_micasa.wav,AVPEPUDEAC0016,0.23377768325806123
AVPEPUDEAC0017_micasa.wav,AVPEPUDEAC0017,0.37762867671742945
AVPEPUDEAC0018_micasa.wav,AVPEPUDEAC0018,0.25690403120197247
AVPEPUDEAC0019_micasa.wav,AVPEPUDEAC0019,0.40744039310907537
AVPEPUDEAC0020_micasa.wav,AVPEPUDEAC0020,0.26902503489429774
AVPEPUDEAC0021_micasa.wav,AVPEPUDEAC0021,0.19200285417292465
AVPEPUDEAC0022_micasa.wav,AVPEPUDEAC0022,0.36304667978387223
AVPEPUDEAC0023_micasa.wav,AVPEPUDEAC0023,0.28149378070838915
AVPEPUDEAC0024_micasa.wav,AVPEPUDEAC0024,0.34872603110216677
AVPEPUDEAC0025_micasa.wav,AVPEPUDEAC0025,0.24516570577586283
AVPEPUDEAC0026_micasa.wav,AVPEPUDEAC0026,0.377650051009464
AVPEPUDEAC0027_micasa.wav,AVPEPUDEAC0027,0.2942929792154208
AVPEPUDEAC0028_micasa.wav,AVPEPUDEAC0028,0.39242714527909217
AVPEPUDEAC0029_micasa.wav,AVPEPUDEAC0029,0.3630852402316627
AVPEPUDEAC0030_micasa.wav,AVPEPUDEAC0030,0.36306701466630775
AVPEPUDEAC0031_micasa.wav,AVPEPUDEAC0031,0.3776572765383274
AVPEPUDEAC0033_micasa.wav,AVPEPUDEAC0033,0.3776337089828585
AVPEPUDEAC0034_micasa.wav,AVPEPUDEAC0034,0.18247290398725788
AVPEPUDEAC0035_micasa.wav,AVPEPUDEAC0035,0.5313061557307602
AVPEPUDEAC0037_micasa.wav,AVPEPUDEAC0037,0.4533907676451987
AVPEPUDEAC0039_micasa.wav,AVPEPUDEAC0039,0.4226152259173517
AVPEPUDEAC0040_micasa.wav,AVPEPUDEAC0040,0.36304374335549283
AVPEPUDEAC0041_micasa.wav,AVPEPUDEAC0041,0.4844538487944084
AVPEPUDEAC0042_micasa.wav,AVPEPUDEAC0042,0.39245848650108717
AVPEPUDEAC0043_micasa.wav,AVPEPUDEAC0043,0.3630753254589434
AVPEPUDEAC0044_micasa.wav,AVPEPUDEAC0044,0.3487818492932933
AVPEPUDEAC0045_micasa.wav,AVPEPUDEAC0045,0.5927626008083149
AVPEPUDEAC0046_micasa.wav,AVPEPUDEAC0046,0.43791185896629115
AVPEPUDEAC0047_micasa.wav,AVPEPUDEAC0047,0.42259525528378195
AVPEPUDEAC0048_micasa.wav,AVPEPUDEAC0048,0.5001063319150509
AVPEPUDEAC0049_micasa.wav,AVPEPUDEAC0049,0.4226218956385724
AVPEPUDEAC0050_micasa.wav,AVPEPUDEAC0050,0.5468383256272374
AVPEPUDEAC0051_micasa.wav,AVPEPUDEAC0051,0.32090798894834416
AVPEPUDEAC0052_micasa.wav,AVPEPUDEAC0052,0.3074564886085421
AVPEPUDEAC0053_micasa.wav,AVPEPUDEAC0053,0.34878725589193293
AVPEPUDEAC0054_micasa.wav,AVPEPUDEAC0054,0.22278409895530593
AVPEPUDEAC0057_micasa.wav,AVPEPUDEAC0057,0.21214087147830732
AVPEPUDEA0001_micasa.wav,AVPEPUDEA0001,0.3074422939143145
AVPEPUDEA0002_micasa.wav,AVPEPUDEA0002,0.3631028914633571
AVPEPUDEA0003_micasa.wav,AVPEPUDEA0003,0.24516587615559693
AVPEPUDEA0005_micasa.wav,AVPEPUDEA0005,0.592769143156485
AVPEPUDEA0006_micasa.wav,AVPEPUDEA0006,0.3208909789013463
AVPEPUDEA0007_micasa.wav,AVPEPUDEA0007,0.30742929105976075
AVPEPUDEA0008_micasa.wav,AVPEPUDEA0008,0.2569345310532181
AVPEPUDEA0009_micasa.wav,AVPEPUDEA0009,0.3208976147581665
AVPEPUDEA0010_micasa.wav,AVPEPUDEA0010,0.25689952649677705
AVPEPUDEA0011_micasa.wav,AVPEPUDEA0011,0.20187797452057935
AVPEPUDEA0013_micasa.wav,AVPEPUDEA0013,0.4226047048481174
AVPEPUDEA0014_micasa.wav,AVPEPUDEA0014,0.42267003562685485
AVPEPUDEA0015_micasa.wav,AVPEPUDEA0015,0.3776719670921973
AVPEPUDEA0016_micasa.wav,AVPEPUDEA0016,0.3630703842542469
AVPEPUDEA0017_micasa.wav,AVPEPUDEA0017,0.437951758471403
AVPEPUDEA0020_micasa.wav,AVPEPUDEA0020,0.3346935091937387
AVPEPUDEA0021_micasa.wav,AVPEPUDEA0021,0.3630659006788388
AVPEPUDEA0022_micasa.wav,AVPEPUDEA0022,0.3346692510734236
AVPEPUDEA0023_micasa.wav,AVPEPUDEA0023,0.515725328525218
AVPEPUDEA0024_micasa.wav,AVPEPUDEA0024,0.5928096121043438
AVPEPUDEA0025_micasa.wav,AVPEPUDEA0025,0.36305244842865203
AVPEPUDEA0026_micasa.wav,AVPEPUDEA0026,0.30744201981737596
AVPEPUDEA0027_micasa.wav,AVPEPUDEA0027,0.34872033843956995
AVPEPUDEA0029_micasa.wav,AVPEPUDEA0029,0.2569055806683637
AVPEPUDEA0030_micasa.wav,AVPEPUDEA0030,0.3925183077380321
AVPEPUDEA0031_micasa.wav,AVPEPUDEA0031,0.37763580874615416
AVPEPUDEA0032_micasa.wav,AVPEPUDEA0032,0.2690018136421311
AVPEPUDEA0034_micasa.wav,AVPEPUDEA0034,0.3074456127970773
AVPEPUDEA0035_micasa.wav,AVPEPUDEA0035,0.4074763369520146
AVPEPUDEA0037_micasa.wav,AVPEPUDEA0037,0.43793877201933773
AVPEPUDEA0038_micasa.wav,AVPEPUDEA0038,0.4074213063562412
AVPEPUDEA0039_micasa.wav,AVPEPUDEA0039,0.43794231483789486
AVPEPUDEA0041_micasa.wav,AVPEPUDEA0041,0.5157500188553522
AVPEPUDEA0042_micasa.wav,AVPEPUDEA0042,0.2943024358341855
AVPEPUDEA0043_micasa.wav,AVPEPUDEA0043,0.2942998698662579
AVPEPUDEA0045_micasa.wav,AVPEPUDEA0045,0.34874873662016476
AVPEPUDEA0046_micasa.wav,AVPEPUDEA0046,0.3208889761426696
AVPEPUDEA0047_micasa.wav,AVPEPUDEA0047,0.4226077680958075
AVPEPUDEA0048_micasa.wav,AVPEPUDEA0048,0.2568976225252897
AVPEPUDEA0049_micasa.wav,AVPEPUDEA0049,0.5775949518955412
AVPEPUDEA0050_micasa.wav,AVPEPUDEA0050,0.26903416015808534
AVPEPUDEA0051_micasa.wav,AVPEPUDEA0051,0.4074369312651224
AVPEPUDEA0052_micasa.wav,AVPEPUDEA0052,0.2815023310301793
AVPEPUDEA0053_micasa.wav,AVPEPUDEA0053,0.2690250875648991
AVPEPUDEA0054_micasa.wav,AVPEPUDEA0054,0.2568943215669356
AVPEPUDEA0055_micasa.wav,AVPEPUDEA0055,0.4844923224641441
AVPEPUDEA0056_micasa.wav,AVPEPUDEA0056,0.4074200911323234
AVPEPUDEA0057_micasa.wav,AVPEPUDEA0057,0.37763966407566235
AVPEPUDEA0058_micasa.wav,AVPEPUDEA0058,0.294296972754582
AVPEPUDEA0059_micasa.wav,AVPEPUDEA0059,0.34872947699844026
AVPEPUDEAC0001_omar.wav,AVPEPUDEAC0001,0.3777200769064157
AVPEPUDEAC0003_omar.wav,AVPEPUDEAC0003,0.5157880859594332
AVPEPUDEAC0004_omar.wav,AVPEPUDEAC0004,0.36311762998076413
AVPEPUDEAC0005_omar.wav,AVPEPUDEAC0005,0.39245850006711713
AVPEPUDEAC0006_omar.wav,AVPEPUDEAC0006,0.4074825660471025
AVPEPUDEAC0007_omar.wav,AVPEPUDEAC0007,0.3924984705468763
AVPEPUDEAC0008_omar.wav,AVPEPUDEAC0008,0.3631262777205896
AVPEPUDEAC0010_omar.wav,AVPEPUDEAC0010,0.3209561750836184
AVPEPUDEAC0011_omar.wav,AVPEPUDEAC0011,0.36309792200902313
AVPEPUDEAC0012_omar.wav,AVPEPUDEAC0012,0.3924770033428731
AVPEPUDEAC0013_omar.wav,AVPEPUDEAC0013,0.5001773584188879
AVPEPUDEAC0014_omar.wav,AVPEPUDEAC0014,0.37768034839661546
AVPEPUDEAC0015_omar.wav,AVPEPUDEAC0015,0.40748399551207015
AVPEPUDEAC0016_omar.wav,AVPEPUDEAC0016,0.37767091144604326
AVPEPUDEAC0017_omar.wav,AVPEPUDEAC0017,0.3487988032931093
AVPEPUDEAC0018_omar.wav,AVPEPUDEAC0018,0.3777346270408114
AVPEPUDEAC0019_omar.wav,AVPEPUDEAC0019,0.34880826274087734
AVPEPUDEAC0020_omar.wav,AVPEPUDEAC0020,0.4379704651593939
AVPEPUDEAC0021_omar.wav,AVPEPUDEAC0021,0.5001683434366296
AVPEPUDEAC0022_omar.wav,AVPEPUDEAC0022,0.4845456095259452
AVPEPUDEAC0023_omar.wav,AVPEPUDEAC0023,0.3776982285780297
AVPEPUDEAC0024_omar.wav,AVPEPUDEAC0024,0.3487651314954934
AVPEPUDEAC0025_omar.wav,AVPEPUDEAC0025,0.56234302857963
AVPEPUDEAC0026_omar.wav,AVPEPUDEAC0026,0.5157110770835064
AVPEPUDEAC0027_omar.wav,AVPEPUDEAC0027,0.5313281127288845
AVPEPUDEAC0028_omar.wav,AVPEPUDEAC0028,0.592771355611522
AVPEPUDEAC0029_omar.wav,AVPEPUDEAC0029,0.3631071264834289
AVPEPUDEAC0030_omar.wav,AVPEPUDEAC0030,0.3631484558665949
AVPEPUDEAC0031_omar.wav,AVPEPUDEAC0031,0.4075493032683401
AVPEPUDEAC0033_omar.wav,AVPEPUDEAC0033,0.6225718494938116
AVPEPUDEAC0034_omar.wav,AVPEPUDEAC0034,0.6225962834426384
AVPEPUDEAC0035_omar.wav,AVPEPUDEAC0035,0.6514885642957604
AVPEPUDEAC0037_omar.wav,AVPEPUDEAC0037,0.5928210404883903
AVPEPUDEAC0039_omar.wav,AVPEPUDEAC0039,0.6515360215710687
AVPEPUDEAC0040_omar.wav,AVPEPUDEAC0040,0.4380394745815732
AVPEPUDEAC0041_omar.wav,AVPEPUDEAC0041,0.546884854480731
AVPEPUDEAC0042_omar.wav,AVPEPUDEAC0042,0.5001367165609254
AVPEPUDEAC0043_omar.wav,AVPEPUDEAC0043,0.5776223450562297
AVPEPUDEAC0044_omar.wav,AVPEPUDEAC0044,0.6793183687726564
AVPEPUDEAC0045_omar.wav,AVPEPUDEAC0045,0.7059005756795091
AVPEPUDEAC0046_omar.wav,AVPEPUDEAC0046,0.5776298928224064
AVPEPUDEAC0047_omar.wav,AVPEPUDEAC0047,0.6371594742366465
AVPEPUDEAC0048_omar.wav,AVPEPUDEAC0048,0.6655707448996396
AVPEPUDEAC0049_omar.wav,AVPEPUDEAC0049,0.36315044200378815
AVPEPUDEAC0050_omar.wav,AVPEPUDEAC0050,0.7187079755484393
AVPEPUDEAC0051_omar.wav,AVPEPUDEAC0051,0.36310716398271803
AVPEPUDEAC0052_omar.wav,AVPEPUDEAC0052,0.4534833109606245
AVPEPUDEAC0053_omar.wav,AVPEPUDEAC0053,0.4226622640798889
AVPEPUDEAC0054_omar.wav,AVPEPUDEAC0054,0.2943779871009042
AVPEPUDEAC0057_omar.wav,AVPEPUDEAC0057,0.34878807314054044
AVPEPUDEA0001_omar.wav,AVPEPUDEA0001,0.5928358483644319
AVPEPUDEA0002_omar.wav,AVPEPUDEA0002,0.3347090337122751
AVPEPUDEA0003_omar.wav,AVPEPUDEA0003,0.6227293755384474
AVPEPUDEA0005_omar.wav,AVPEPUDEA0005,0.5928018438366002
AVPEPUDEA0006_omar.wav,AVPEPUDEA0006,0.3488160118296967
AVPEPUDEA0007_omar.wav,AVPEPUDEA0007,0.37776167816193973
AVPEPUDEA0008_omar.wav,AVPEPUDEA0008,0.45337173320288865
AVPEPUDEA0009_omar.wav,AVPEPUDEA0009,0.2690616642345848
AVPEPUDEA0010_omar.wav,AVPEPUDEA0010,0.39247862198071093
AVPEPUDEA0011_omar.wav,AVPEPUDEA0011,0.4533980881922618
AVPEPUDEA0013_omar.wav,AVPEPUDEA0013,0.3924849254170622
AVPEPUDEA0014_omar.wav,AVPEPUDEA0014,0.42268428441426775
AVPEPUDEA0015_omar.wav,AVPEPUDEA0015,0.5313268482289336
AVPEPUDEA0016_omar.wav,AVPEPUDEA0016,0.43795132838067724
AVPEPUDEA0017_omar.wav,AVPEPUDEA0017,0.546898268491173
AVPEPUDEA0020_omar.wav,AVPEPUDEA0020,0.43797642779119267
AVPEPUDEA0021_omar.wav,AVPEPUDEA0021,0.3777119428443669
AVPEPUDEA0022_omar.wav,AVPEPUDEA0022,0.531439318463102
AVPEPUDEA0023_omar.wav,AVPEPUDEA0023,0.5469163101103491
AVPEPUDEA0024_omar.wav,AVPEPUDEA0024,0.5775958170505606
AVPEPUDEA0025_omar.wav,AVPEPUDEA0025,0.5157774454340385
AVPEPUDEA0026_omar.wav,AVPEPUDEA0026,0.437960122921654
AVPEPUDEA0027_omar.wav,AVPEPUDEA0027,0.5158252280150827
AVPEPUDEA0029_omar.wav,AVPEPUDEA0029,0.348818960039225
AVPEPUDEA0030_omar.wav,AVPEPUDEA0030,0.5313454559675089
AVPEPUDEA0031_omar.wav,AVPEPUDEA0031,0.4380298602315086
AVPEPUDEA0032_omar.wav,AVPEPUDEA0032,0.45340689549555135
AVPEPUDEA0034_omar.wav,AVPEPUDEA0034,0.468902554998578
AVPEPUDEA0035_omar.wav,AVPEPUDEA0035,0.42265113817609007
AVPEPUDEA0037_omar.wav,AVPEPUDEA0037,0.5001394151949977
AVPEPUDEA0038_omar.wav,AVPEPUDEA0038,0.5928201915427406
AVPEPUDEA0039_omar.wav,AVPEPUDEA0039,0.3630914176937111
AVPEPUDEA0041_omar.wav,AVPEPUDEA0041,0.6225723660209754
AVPEPUDEA0042_omar.wav,AVPEPUDEA0042,0.48459076475772084
AVPEPUDEA0043_omar.wav,AVPEPUDEA0043,0.4379691225988486
AVPEPUDEA0045_omar.wav,AVPEPUDEA0045,0.3924863404996336
AVPEPUDEA0046_omar.wav,AVPEPUDEA0046,0.43796749473880164
AVPEPUDEA0047_omar.wav,AVPEPUDEA0047,0.48453855229561127
AVPEPUDEA0048_omar.wav,AVPEPUDEA0048,0.4074836240817854
AVPEPUDEA0049_omar.wav,AVPEPUDEA0049,0.4226487898992982
AVPEPUDEA0050_omar.wav,AVPEPUDEA0050,0.43800029493671966
AVPEPUDEA0051_omar.wav,AVPEPUDEA0051,0.4689847799400059
AVPEPUDEA0052_omar.wav,AVPEPUDEA0052,0.3924612395457786
AVPEPUDEA0053_omar.wav,AVPEPUDEA0053,0.4074883833158043
AVPEPUDEA0054_omar.wav,AVPEPUDEA0054,0.348787603374115
AVPEPUDEA0055_omar.wav,AVPEPUDEA0055,0.6514638591907485
AVPEPUDEA0056_omar.wav,AVPEPUDEA0056,0.5468311937319615
AVPEPUDEA0057_omar.wav,AVPEPUDEA0057,0.6515093708136434
AVPEPUDEA0058_omar.wav,AVPEPUDEA0058,0.39247684059787774
AVPEPUDEA0059_omar.wav,AVPEPUDEA0059,0.3924851839728597
AVPEPUDEAC0001_rosita.wav,AVPEPUDEAC0001,0.39245269929275717
AVPEPUDEAC0003_rosita.wav,AVPEPUDEAC0003,0.46894742461054917
AVPEPUDEAC0004_rosita.wav,AVPEPUDEAC0004,0.3630991858540438
AVPEPUDEAC0005_rosita.wav,AVPEPUDEAC0005,0.407487405533988
AVPEPUDEAC0006_rosita.wav,AVPEPUDEAC0006,0.4533875851724995
AVPEPUDEAC0007_rosita.wav,AVPEPUDEAC0007,0.40745041687382216
AVPEPUDEAC0008_rosita.wav,AVPEPUDEAC0008,0.36310320989587946
AVPEPUDEAC0010_rosita.wav,AVPEPUDEAC0010,0.3487779368112685
AVPEPUDEAC0011_rosita.wav,AVPEPUDEAC0011,0.4074494754707019
AVPEPUDEAC0012_rosita.wav,AVPEPUDEAC0012,0.42262652727988015
AVPEPUDEAC0013_rosita.wav,AVPEPUDEAC0013,0.5469327017918882
AVPEPUDEAC0014_rosita.wav,AVPEPUDEAC0014,0.4074591042952975
AVPEPUDEAC0015_rosita.wav,AVPEPUDEAC0015,0.4226643618719318
AVPEPUDEAC0016_rosita.wav,AVPEPUDEAC0016,0.3209497538151526
AVPEPUDEAC0017_rosita.wav,AVPEPUDEAC0017,0.40747762558032635
AVPEPUDEAC0018_rosita.wav,AVPEPUDEAC0018,0.3924686514370969
AVPEPUDEAC0019_rosita.wav,AVPEPUDEAC0019,0.46891840158204795
AVPEPUDEAC0020_rosita.wav,AVPEPUDEAC0020,0.36311553292657195
AVPEPUDEAC0021_rosita.wav,AVPEPUDEAC0021,0.3776726428965698
AVPEPUDEAC0022_rosita.wav,AVPEPUDEAC0022,0.4534180547946853
AVPEPUDEAC0023_rosita.wav,AVPEPUDEAC0023,0.3488012629633003
AVPEPUDEAC0024_rosita.wav,AVPEPUDEAC0024,0.3776720265954257
AVPEPUDEAC0025_rosita.wav,AVPEPUDEAC0025,0.3924660983889072
AVPEPUDEAC0026_rosita.wav,AVPEPUDEAC0026,0.40745741021136367
AVPEPUDEAC0027_rosita.wav,AVPEPUDEAC0027,0.5622915120642483
AVPEPUDEAC0028_rosita.wav,AVPEPUDEAC0028,0.6927176252740535
AVPEPUDEAC0029_rosita.wav,AVPEPUDEAC0029,0.33468906119635755
AVPEPUDEAC0030_rosita.wav,AVPEPUDEAC0030,0.36314044727094613
AVPEPUDEAC0031_rosita.wav,AVPEPUDEAC0031,0.4379355919427527
AVPEPUDEAC0033_rosita.wav,AVPEPUDEAC0033,0.5157661744020163
AVPEPUDEAC0034_rosita.wav,AVPEPUDEAC0034,0.5622681399379943
AVPEPUDEAC0035_rosita.wav,AVPEPUDEAC0035,0.6371354086463402
AVPEPUDEAC0037_rosita.wav,AVPEPUDEAC0037,0.5623325982599805
AVPEPUDEAC0039_rosita.wav,AVPEPUDEAC0039,0.6514725377320572
AVPEPUDEAC0040_rosita.wav,AVPEPUDEAC0040,0.4689592392400056
AVPEPUDEAC0041_rosita.wav,AVPEPUDEAC0041,0.5469312198708091
AVPEPUDEAC0042_rosita.wav,AVPEPUDEAC0042,0.4689514482315948
AVPEPUDEAC0043_rosita.wav,AVPEPUDEAC0043,0.5776391858550892
AVPEPUDEAC0044_rosita.wav,AVPEPUDEAC0044,0.6226087749546643
AVPEPUDEAC0045_rosita.wav,AVPEPUDEAC0045,0.6514997351382561
AVPEPUDEAC0046_rosita.wav,AVPEPUDEAC0046,0.5001363941538589
AVPEPUDEAC0047_rosita.wav,AVPEPUDEAC0047,0.5622631130737553
AVPEPUDEAC0048_rosita.wav,AVPEPUDEAC0048,0.3631530482827273
AVPEPUDEAC0049_rosita.wav,AVPEPUDEAC0049,0.5776317734062133
AVPEPUDEAC0050_rosita.wav,AVPEPUDEAC0050,0.5468636977046883
AVPEPUDEAC0051_rosita.wav,AVPEPUDEAC0051,0.437970063820842
AVPEPUDEAC0052_rosita.wav,AVPEPUDEAC0052,0.348790384616646
AVPEPUDEAC0053_rosita.wav,AVPEPUDEAC0053,0.36310610844287294
AVPEPUDEAC0054_rosita.wav,AVPEPUDEAC0054,0.2815234524454184
AVPEPUDEAC0057_rosita.wav,AVPEPUDEAC0057,0.34876210918292216
AVPEPUDEA0001_rosita.wav,AVPEPUDEA0001,0.4689126098350747
AVPEPUDEA0002_rosita.wav,AVPEPUDEA0002,0.45340014041038773
AVPEPUDEA0003_rosita.wav,AVPEPUDEA0003,0.45340676220418
AVPEPUDEA0005_rosita.wav,AVPEPUDEA0005,0.5157471097009388
AVPEPUDEA0006_rosita.wav,AVPEPUDEA0006,0.40749522371902686
AVPEPUDEA0007_rosita.wav,AVPEPUDEA0007,0.407531468429623
AVPEPUDEA0008_rosita.wav,AVPEPUDEA0008,0.5313202269379753
AVPEPUDEA0009_rosita.wav,AVPEPUDEA0009,0.40748591350898894
AVPEPUDEA0010_rosita.wav,AVPEPUDEA0010,0.40750802261271885
AVPEPUDEA0011_rosita.wav,AVPEPUDEA0011,0.36310550776185613
AVPEPUDEA0013_rosita.wav,AVPEPUDEA0013,0.5312860111254146
AVPEPUDEA0014_rosita.wav,AVPEPUDEA0014,0.4845267647906752
AVPEPUDEA0015_rosita.wav,AVPEPUDEA0015,0.5927972962409662
AVPEPUDEA0016_rosita.wav,AVPEPUDEA0016,0.4226067977287348
AVPEPUDEA0017_rosita.wav,AVPEPUDEA0017,0.4688921047505368
AVPEPUDEA0020_rosita.wav,AVPEPUDEA0020,0.40747440020403936
AVPEPUDEA0021_rosita.wav,AVPEPUDEA0021,0.5157414836976334
AVPEPUDEA0022_rosita.wav,AVPEPUDEA0022,0.4688860436408197
AVPEPUDEA0023_rosita.wav,AVPEPUDEA0023,0.5622645530205669
AVPEPUDEA0024_rosita.wav,AVPEPUDEA0024,0.5623415852820609
AVPEPUDEA0025_rosita.wav,AVPEPUDEA0025,0.4688987531504587
AVPEPUDEA0026_rosita.wav,AVPEPUDEA0026,0.45345798731624903
AVPEPUDEA0027_rosita.wav,AVPEPUDEA0027,0.5157588984856881
AVPEPUDEA0029_rosita.wav,AVPEPUDEA0029,0.377663558060606
AVPEPUDEA0030_rosita.wav,AVPEPUDEA0030,0.5001923747604439
AVPEPUDEA0031_rosita.wav,AVPEPUDEA0031,0.4689488031114104
AVPEPUDEA0032_rosita.wav,AVPEPUDEA0032,0.4845060396595711
AVPEPUDEA0034_rosita.wav,AVPEPUDEA0034,0.5001130006840897
AVPEPUDEA0035_rosita.wav,AVPEPUDEA0035,0.5158004665073368
AVPEPUDEA0037_rosita.wav,AVPEPUDEA0037,0.4074496216489592
AVPEPUDEA0038_rosita.wav,AVPEPUDEA0038,0.4226572596986961
AVPEPUDEA0039_rosita.wav,AVPEPUDEA0039,0.48452680902221823
AVPEPUDEA0041_rosita.wav,AVPEPUDEA0041,0.5928174349744019
AVPEPUDEA0042_rosita.wav,AVPEPUDEA0042,0.4533720777282415
